Date_time,target,x1,x2,x3,x4,x5,x6,x7,x8,x9
2016/6/13 16:00,18.46762657,27.74567795,2.106666565,20.41666603,372.6904602,4.400000095,962.8133545,531.519104,45.60955048,47.16632462
2016/6/13 16:30,14.19504833,21.28727913,2.213333368,20.25666618,280.4024048,4.300000191,962.7866821,425.0797119,42.87399292,44.09651566
2016/6/13 17:00,8.887946129,13.38062668,1.866666675,20.20666695,178.3392029,4.199999809,962.6966553,302.4259949,40.81912994,41.68509674
2016/6/13 17:30,3.837142229,5.792831898,1.470000029,19.84000015,72.92827606,3,962.8566895,157.2632141,38.79798889,39.91019058
2016/6/13 18:00,0.203365386,0.875460267,0.74333334,18.55999947,3.740566969,1.399999976,963.1033325,19.60722923,35.9056015,36.49044418
2016/6/13 18:30,-0.02313357,0.267875105,0.633333325,16.80999947,-5.356128693,1.5,963.4000244,-4.928400993,34.2052002,34.46751404
2016/6/13 19:00,-0.02287438,0.267387271,0.806666672,15.56333351,-4.763109207,1.200000048,963.7000122,-4.409375668,33.13589478,33.59992981
2016/6/13 19:30,-0.022759648,0.267270207,1.283333302,14.52666664,-3.932510138,2.200000048,964,-3.649952888,33.00741577,33.40953445
2016/6/13 20:00,-0.022705825,0.267617345,0.823333323,13.53666687,-4.307897568,1.299999952,964.2566528,-4.030870438,32.66970444,33.02181625
2016/6/13 20:30,-0.022685528,0.266867876,1.269999981,12.51000023,-3.778891563,1.899999976,964.5999756,-3.634796619,32.46818924,32.6753273
2016/6/13 21:00,-0.0226497,0.267149568,1.120000005,12.5,-3.429833889,1.799999952,964.9266968,-3.20775795,32.71877289,32.96223831
2016/6/13 21:30,-0.022656232,0.267191142,1.293333292,11.86666679,-3.444041252,1.899999976,965,-3.159025669,32.4426651,32.63536453
2016/6/13 22:00,-0.02257568,0.267605245,1.166666627,11.12666702,-3.673346758,1.700000048,965.0999756,-3.356736183,32.36086273,32.37036514
2016/6/13 22:30,-0.0225459,0.268304378,1.553333282,10.69999981,-3.378649235,2.099999905,965.2000122,-3.14125824,32.32588196,32.30099106
2016/6/13 23:00,-0.02248935,0.270000279,1.643333316,10.30000019,-3.232534885,2.299999952,965.0999756,-3.003888369,32.36306763,32.30194855
2016/6/13 23:30,-0.022505471,0.270287156,1.669999957,9.909999847,-3.193055868,2.799999952,965,-2.968495846,32.29193115,32.24460602
2016/6/14 0:00,-0.022401508,0.271390647,1.723333359,9.666666985,-2.963333368,2.5,964.9000244,-2.733519554,32.30052948,32.22847366
2016/6/14 0:30,-0.02252185,0.270782351,1.516666651,9.300000191,-3.068365097,2.400000095,964.7999878,-2.859281063,32.15821838,32.09793472
2016/6/14 1:00,-0.022353042,0.27091679,1.49666667,8.909999847,-3.03571701,2.299999952,964.6733398,-2.819574356,32.14379883,32.07945251
2016/6/14 1:30,-0.021459641,0.270686746,1.276666641,8.473333359,-3.161305904,2.299999952,964.7000122,-2.897313118,32.09550858,32.05096817
2016/6/14 2:00,-0.022456752,0.27145195,1.840000033,8.600000381,-2.782679081,3,964.793335,-2.612157106,32.13752747,32.06776047
2016/6/14 2:30,-0.022448037,0.271454066,1.936666608,8.42666626,-2.966893196,2.5,964.7999878,-2.6972754,32.13072205,32.06381989
2016/6/14 3:00,-0.02251238,0.271174461,1.50333333,7.723333359,-3.170157433,2.599999905,964.6033325,-2.891494751,31.96818161,31.92247581
2016/6/14 3:30,-0.0225353,0.271766663,1.676666617,7.273333549,-3.076767445,2.5,964.5999756,-2.780435324,31.83584404,31.78778839
2016/6/14 4:00,-0.022527235,0.270453364,1.683333278,6.99333334,-2.760037184,2.400000095,964.6566772,-2.56234622,31.76263618,31.70792961
2016/6/14 4:30,-0.022470796,0.27093643,1.730000019,7.113333225,-3.006660938,3.299999952,964.4033813,-2.780861139,31.80591583,31.76897049
2016/6/14 5:00,-0.022542467,0.270514578,1.813333273,6.699999809,-3.011728048,2.700000048,964.4400024,-2.767947197,31.74617767,31.70112991
2016/6/14 5:30,-0.022676809,0.269984394,1.986666679,6.333333492,-2.817155123,2.700000048,964.539978,-2.558968782,31.70063591,31.64497757
2016/6/14 6:00,-0.022786211,0.269450307,1.193333387,5.653333187,-3.213420868,1.899999976,964.833313,-3.061334133,31.47887421,31.44134903
2016/6/14 6:30,-0.02296824,0.268595487,1.00666666,5.5,-3.100179195,1.899999976,965.0700073,-2.990804195,31.40331841,31.36843872
2016/6/14 7:00,-0.022939401,0.26845032,0.970000029,5.223333359,-2.825237036,1.799999952,965.5899658,-2.830501556,31.32777214,31.28674698
2016/6/14 7:30,-0.009792528,0.370133728,0.550000012,5.360000134,0.948491216,1.299999952,965.7166748,1.175080419,31.41134071,31.36537743
2016/6/14 8:00,1.899943233,2.870253563,0.976666689,5.010000229,55.32633209,2.200000048,966.0999756,93.89620209,31.45508003,31.30029488
2016/6/14 8:30,7.733751297,11.61090851,1.026666641,7.016666412,149.4970245,2.400000095,966.5166626,212.54422,33.73003769,32.14337921
2016/6/14 9:00,13.20115948,19.75268173,1.929999948,9.239999771,251.4660034,3.099999905,966.8099976,333.9313354,36.47037506,32.73982239
2016/6/14 9:30,18.0633049,26.99347115,1.669999957,10.78333378,349.260498,3,967.0033569,450.3577271,34.85965347,33.50075912
